product_id,category,price,material,color,rating,stock_quantity,date_added,year,quarter,month,weekday,week_number,cost,profit_margin,potential_revenue,potential_profit,price_per_rating,stock_value
FUR0750,Table,87.4828836544656,Fabric,Brown,4.8,79.0,2023-02-28,2023,1,2,Tuesday,9,48.11558600995608,44.99999999999999,6911.147808702782,3110.0165139162514,18.225600761347,6911.147808702782
FUR0751,Chair,885.2867848293629,Glass,Brown,3.6,66.0,2023-05-23,2023,2,5,Tuesday,21,442.64339241468144,50.0,58428.927798737954,29214.463899368977,245.91299578593413,58428.927798737954
FUR0752,Table,136.83347991142537,Wood,Blue,4.2,90.0,2023-02-03,2023,1,2,Friday,5,75.25841395128396,45.0,12315.013192028284,5541.755936412727,32.5793999789108,12315.013192028284
FUR0753,Table,1638.4716382000113,Fabric,White,2.9,56.0,2023-05-28,2023,2,5,Sunday,21,901.1594010100063,44.99999999999999,91754.41173920063,41289.48528264028,564.9902200689694,91754.41173920063
FUR0754,Desk,1925.1881688136232,Fabric,Blue,4.6,83.0,2023-03-18,2023,1,3,Saturday,11,962.5940844068116,50.0,159790.61801153072,79895.30900576536,418.51916713339637,159790.61801153072
FUR0755,Wardrobe,237.37953662441285,Wood,Beige,4.2,48.0,2023-12-16,2023,4,12,Saturday,50,130.55874514342707,44.99999999999999,11394.217757971817,5127.397991087317,56.51893729152687,11394.217757971817
FUR0756,Desk,1818.3982707163775,Glass,White,2.2,4.0,2023-07-04,2023,3,7,Tuesday,27,909.1991353581888,50.0,7273.59308286551,3636.796541432755,826.5446685074443,7273.59308286551
FUR0757,Sofa,2578.156364650047,Fabric,Black,2.2,2.0,2023-09-28,2023,3,9,Thursday,39,1417.986000557526,44.99999999999999,5156.312729300094,2320.3407281850423,1171.8892566591123,5156.312729300094
FUR0758,Sofa,153.55870035687502,Glass,Blue,4.0,82.0,2023-02-08,2023,1,2,Wednesday,6,84.45728519628126,45.0,12591.813429263751,5666.316043168688,38.389675089218755,12591.813429263751
FUR0759,Bed,737.4170207669417,Fabric,Blue,3.7,40.0,2023-08-12,2023,3,8,Saturday,32,442.450212460165,40.0,29496.68083067767,11798.67233227107,199.30189750457885,29496.68083067767
FUR0760,Bed,937.398066172634,Glass,Gray,4.1,42.0,2023-10-02,2023,4,10,Monday,40,562.4388397035804,40.0,39370.71877925063,15748.287511700253,228.6336746762522,39370.71877925063
FUR0761,Sofa,1898.8552268241276,Wood,Gray,4.8,58.0,2023-02-06,2023,1,2,Monday,6,1044.3703747532702,45.0,110133.6031557994,49560.12142010973,395.5948389216933,110133.6031557994
FUR0762,Bookshelf,1356.642892948829,Fabric,Gray,2.8499999999999996,6.0,2023-12-04,2023,4,12,Monday,49,610.4893018269731,54.99999999999999,8139.857357692974,4476.921546731135,476.0150501574839,8139.857357692974
FUR0763,Wardrobe,248.4779653712408,Plastic,Blue,4.8,8.0,2023-10-09,2023,4,10,Monday,41,136.66288095418244,45.0,1987.8237229699264,894.5206753364669,51.76624278567517,1987.8237229699264
FUR0764,Wardrobe,1047.137399526187,Fabric,Black,3.8,72.0,2023-10-28,2023,4,10,Saturday,43,575.9255697394029,44.99999999999999,75393.89276588547,33927.25174464845,275.5624735595229,75393.89276588547
FUR0765,Desk,2882.190826428934,Plastic,Gray,3.2,19.0,2023-01-18,2023,1,1,Wednesday,3,1441.095413214467,50.0,54761.625702149744,27380.812851074872,900.6846332590419,54761.625702149744
FUR0766,Sofa,2273.9900604599165,Glass,Brown,5.0,40.0,2023-02-24,2023,1,2,Friday,8,1250.6945332529542,44.99999999999999,90959.60241839667,40931.82108827849,454.7980120919833,90959.60241839667
FUR0767,Sofa,2476.7273520568747,Metal,Gray,4.7,90.0,2023-02-24,2023,1,2,Friday,8,1362.2000436312812,44.99999999999999,222905.46168511873,100307.45775830341,526.9632663950797,222905.46168511873
FUR0768,Table,382.9709526498411,Wood,Black,1.9,29.0,2023-10-02,2023,4,10,Monday,40,210.6340239574126,44.99999999999999,11106.157626845392,4997.770932080426,201.56365928939005,11106.157626845392
FUR0769,Sofa,1348.4806861679128,Plastic,Blue,1.4,19.0,2023-03-12,2023,1,3,Sunday,10,741.6643773923521,44.99999999999999,25621.133037190342,11529.509866735654,963.2004901199379,25621.133037190342
FUR0770,Chair,1718.7856804254743,Glass,Black,4.8,41.0,2023-09-01,2023,3,9,Friday,35,859.3928402127372,50.0,70470.21289744445,35235.106448722225,358.0803500886405,70470.21289744445
FUR0771,Bed,1558.1891628821004,Glass,Gray,4.7,69.0,2023-06-12,2023,2,6,Monday,24,934.9134977292601,40.00000000000001,107515.05223886493,43006.020895545975,331.5296091238511,107515.05223886493
FUR0772,Wardrobe,960.6489466956616,Metal,Black,1.3,85.0,2023-04-19,2023,2,4,Wednesday,16,528.3569206826139,44.99999999999999,81655.16046913124,36744.82221110905,738.960728227432,81655.16046913124
FUR0773,Table,2279.883896875369,Plastic,Brown,3.6,90.0,2023-03-15,2023,1,3,Wednesday,11,1253.936143281453,44.99999999999999,205189.5507187832,92335.29782345243,633.3010824653802,205189.5507187832
FUR0774,Dining Set,2183.5130184663776,Glass,Gray,2.9,54.0,2023-10-21,2023,4,10,Saturday,42,1200.9321601565077,44.99999999999999,117909.70299718439,53059.366348732976,752.9355236090958,117909.70299718439
FUR0775,Table,673.6441755132082,Plastic,White,4.2,90.0,2023-09-22,2023,3,9,Friday,38,370.50429653226456,44.99999999999999,60627.97579618874,27282.589108284927,160.39147036028766,60627.97579618874
FUR0776,Wardrobe,1593.924133103725,Fabric,Beige,2.6,15.0,2023-03-09,2023,1,3,Thursday,10,876.6582732070488,44.99999999999999,23908.861996555872,10758.987898450143,613.0477435014326,23908.861996555872
FUR0777,Dining Set,2514.853070410468,Plastic,Beige,1.1,30.0,2023-10-16,2023,4,10,Monday,42,1383.1691887257573,45.0,75445.59211231403,33950.51645054131,2286.230064009516,75445.59211231403
FUR0778,Chair,540.9700895012636,Wood,Brown,1.2,80.0,2023-11-08,2023,4,11,Wednesday,45,270.4850447506318,50.0,43277.60716010109,21638.803580050546,450.8084079177197,43277.60716010109
FUR0779,Chair,458.3946968621278,Glass,White,1.1,90.0,2023-07-28,2023,3,7,Friday,30,229.1973484310639,50.0,41255.5227175915,20627.76135879575,416.7224516928434,41255.5227175915
FUR0780,Dining Set,455.3377172590283,Metal,White,1.1,74.0,2023-01-04,2023,1,1,Wednesday,1,250.43574449246557,44.99999999999999,33694.991077168095,15162.745984725641,413.94337932638933,33694.991077168095
FUR0781,Bookshelf,436.0818687663652,Metal,Black,2.6,4.0,2023-11-04,2023,4,11,Saturday,44,196.23684094486433,55.00000000000001,1744.3274750654607,959.3801112860034,167.72379567937122,1744.3274750654607
FUR0782,Dining Set,3355.1457108002915,Glass,Brown,2.4,82.0,2023-02-02,2023,1,2,Thursday,5,1845.3301409401604,44.99999999999999,275121.9482856239,123804.87672853074,1397.9773795001215,275121.9482856239
FUR0783,Table,1326.3444058399227,Metal,White,1.8,69.0,2023-09-27,2023,3,9,Wednesday,39,729.4894232119576,44.99999999999999,91517.76400295467,41182.99380132959,736.8580032444015,91517.76400295467
FUR0784,Bookshelf,597.2834220633123,Fabric,Beige,2.5,7.0,2023-11-08,2023,4,11,Wednesday,45,268.7775399284905,55.00000000000001,4180.983954443186,2299.5411749437526,238.9133688253249,4180.983954443186
FUR0785,Sofa,260.3384084664514,Fabric,White,2.9,51.5,2023-10-02,2023,4,10,Monday,40,143.1861246565483,45.0,13407.42803602225,6033.342616210011,89.77186498843153,13407.42803602225
FUR0786,Chair,795.3131685061497,Fabric,Black,3.3,56.0,2023-11-19,2023,4,11,Sunday,46,397.65658425307487,50.0,44537.537436344384,22268.768718172192,241.003990456409,44537.537436344384
FUR0787,Chair,398.5445404794571,Wood,Black,4.5,48.0,2023-08-16,2023,3,8,Wednesday,33,199.27227023972856,50.0,19130.137943013942,9565.068971506971,88.56545343987936,19130.137943013942
FUR0788,Bookshelf,2089.0474152399484,Metal,Brown,2.8499999999999996,58.0,2023-03-13,2023,1,3,Monday,11,940.0713368579768,54.99999999999999,121164.75008391701,66640.61254615436,732.9990930666486,121164.75008391701
FUR0789,Sofa,1921.6004508691035,Wood,White,3.7,49.0,2023-12-11,2023,4,12,Monday,50,1056.880247978007,44.99999999999999,94158.42209258607,42371.28994166373,519.3514732078658,94158.42209258607
FUR0790,Sofa,619.0204277909866,Glass,Beige,4.7,26.0,2023-07-08,2023,3,7,Saturday,27,340.4612352850426,44.99999999999999,16094.531122565651,7242.539005154543,131.70647399808223,16094.531122565651
FUR0791,Bookshelf,2389.952188165289,Wood,Brown,2.4,53.0,2023-08-02,2023,3,8,Wednesday,31,1075.47848467438,55.00000000000001,126667.46597276031,69667.10628501818,995.8134117355371,126667.46597276031
FUR0792,Desk,1224.4518936879847,Glass,White,5.0,87.0,2023-03-14,2023,1,3,Tuesday,11,612.2259468439923,50.0,106527.31475085467,53263.657375427334,244.89037873759693,106527.31475085467
FUR0793,Table,380.0590027348029,Metal,Black,3.4,56.0,2023-12-04,2023,4,12,Monday,49,209.03245150414162,44.99999999999999,21283.30415314896,9577.486868917033,111.78205962788321,21283.30415314896
FUR0794,Sofa,342.7812936252815,Glass,Beige,2.6,63.0,2023-02-20,2023,1,2,Monday,8,188.52971149390484,44.99999999999999,21595.221498392733,9717.849674276727,131.83895908664672,21595.221498392733
FUR0795,Bed,765.4462779564834,Glass,Beige,2.3,61.0,2023-11-03,2023,4,11,Friday,44,459.26776677389006,40.0,46692.22295534549,18676.889182138195,332.80272954629714,46692.22295534549
FUR0796,Dining Set,452.5570966762168,Metal,Black,2.4,36.0,2023-02-10,2023,1,2,Friday,6,248.90640317191927,44.99999999999999,16292.055480343806,7331.424966154712,188.56545694842367,16292.055480343806
FUR0797,Bookshelf,2698.5682193731304,Wood,White,1.1,54.0,2023-12-14,2023,4,12,Thursday,50,1214.3556987179088,54.99999999999999,145722.68384614904,80147.47611538197,2453.243835793755,145722.68384614904
FUR0798,Sofa,2778.9037721746245,Metal,Gray,3.6,45.0,2023-05-08,2023,2,5,Monday,19,1528.3970746960435,44.99999999999999,125050.6697478581,56272.80138653614,771.9177144929512,125050.6697478581
FUR0799,Wardrobe,1003.1765624786042,Glass,Gray,2.7,63.0,2023-10-10,2023,4,10,Tuesday,41,551.7471093632323,45.0,63200.12343615206,28440.055546268428,371.5468749920756,63200.12343615206
FUR0800,Bookshelf,2903.7022273863195,Plastic,Black,4.3,76.0,2023-08-04,2023,3,8,Friday,31,1306.6660023238437,55.00000000000001,220681.36928136027,121374.75310474816,675.2795877642603,220681.36928136027
FUR0801,Sofa,274.02013610148833,Glass,Beige,4.7,17.0,2023-09-22,2023,3,9,Friday,38,150.7110748558186,44.99999999999999,4658.342313725301,2096.2540411763857,58.30215661733794,4658.342313725301
FUR0802,Sofa,813.221390545404,Glass,White,3.4,37.0,2023-12-12,2023,4,12,Tuesday,50,447.27176479997223,44.99999999999999,30089.191450179947,13540.136152580975,239.18276192511883,30089.191450179947
FUR0803,Sofa,500.4442575794397,Plastic,Black,3.8,89.0,2023-09-08,2023,3,9,Friday,36,275.24434166869185,44.99999999999999,44539.53892457013,20042.792516056557,131.6958572577473,44539.53892457013
FUR0804,Sofa,1156.9483016441543,Plastic,Brown,2.1,81.0,2023-05-14,2023,2,5,Sunday,19,636.321565904285,44.99999999999999,93712.8124331765,42170.76559492941,550.9277626876925,93712.8124331765
FUR0805,Chair,162.95208045671347,Wood,Black,1.4,4.0,2023-03-08,2023,1,3,Wednesday,10,81.47604022835674,50.0,651.8083218268539,325.90416091342695,116.39434318336677,651.8083218268539
FUR0806,Table,836.2205369749782,Metal,Gray,2.1,2.0,2023-01-18,2023,1,1,Wednesday,3,459.9212953362381,44.99999999999999,1672.4410739499565,752.5984832774803,398.20025570237055,1672.4410739499565
FUR0807,Bookshelf,1942.077270210153,Wood,Gray,2.8499999999999996,53.0,2023-09-14,2023,3,9,Thursday,37,873.9347715945689,54.99999999999999,102930.09532113811,56611.55242662596,681.4306211263696,102930.09532113811
FUR0808,Bookshelf,456.4315682271343,Plastic,Brown,2.1,57.0,2023-04-15,2023,2,4,Saturday,15,205.39420570221043,55.00000000000001,26016.599388946655,14309.12966392066,217.3483658224449,26016.599388946655
FUR0809,Dining Set,200.08088489109645,Wood,Beige,4.6,45.0,2023-01-28,2023,1,1,Saturday,4,110.04448669010306,44.99999999999999,9003.63982009934,4051.6379190447024,43.49584454154271,9003.63982009934
FUR0810,Sofa,1498.8557093993893,Fabric,Gray,2.7,36.0,2023-08-19,2023,3,8,Saturday,33,824.3706401696642,44.99999999999999,53958.805538378016,24281.462492270104,555.131744221996,53958.805538378016
FUR0811,Bed,2458.002210418141,Glass,Beige,4.6,52.0,2023-04-07,2023,2,4,Friday,14,1474.8013262508846,40.00000000000001,127816.11494174335,51126.445976697345,534.3483066126395,127816.11494174335
FUR0812,Chair,1892.5463951471284,Fabric,Blue,2.8,28.0,2023-01-28,2023,1,1,Saturday,4,946.2731975735642,50.0,52991.299064119594,26495.649532059797,675.9094268382602,52991.299064119594
FUR0813,Wardrobe,1029.0236526971744,Wood,White,2.9,86.0,2023-11-11,2023,4,11,Saturday,45,565.963008983446,44.99999999999999,88496.034131957,39823.21535938064,354.8357423093705,88496.034131957
FUR0814,Bed,296.80306750570094,Metal,Black,4.4,43.0,2023-08-13,2023,3,8,Sunday,32,178.08184050342055,40.0,12762.53190274514,5105.012761098056,67.45524261493203,12762.53190274514
FUR0815,Desk,333.84500670847444,Plastic,Brown,4.5,32.0,2023-06-25,2023,2,6,Sunday,25,166.92250335423722,50.0,10683.040214671182,5341.520107335591,74.18777926854987,10683.040214671182
FUR0816,Sofa,1051.716949335546,Wood,Brown,2.3,11.0,2023-07-02,2023,3,7,Sunday,26,578.4443221345502,45.0,11568.886442691004,5205.998899210952,457.26823884154174,11568.886442691004
FUR0817,Chair,2307.0652304007617,Plastic,Gray,3.8,56.0,2023-06-06,2023,2,6,Tuesday,23,1153.5326152003809,50.0,129195.65290244266,64597.82645122133,607.1224290528321,129195.65290244266
FUR0818,Sofa,1428.796982086532,Fabric,Blue,3.3,11.0,2023-08-11,2023,3,8,Friday,32,785.8383401475926,44.99999999999999,15716.76680295185,7072.545061328332,432.96878245046423,15716.76680295185
FUR0819,Dining Set,1912.541900326988,Metal,Gray,1.4,27.0,2023-06-08,2023,2,6,Thursday,23,1051.8980451798436,44.99999999999999,51638.63130882868,23237.3840889729,1366.10135737642,51638.63130882868
FUR0820,Bookshelf,1080.2462323033133,Fabric,Black,3.0,12.0,2023-03-25,2023,1,3,Saturday,12,486.110804536491,54.99999999999999,12962.95478763976,7129.625133201866,360.08207743443774,12962.95478763976
FUR0821,Bed,2244.3738684045434,Fabric,Brown,2.8,75.0,2023-06-10,2023,2,6,Saturday,23,1346.624321042726,40.0,168328.04013034076,67331.2160521363,801.5620958587656,168328.04013034076
FUR0822,Chair,708.181080296737,Glass,Gray,2.8,23.0,2023-12-22,2023,4,12,Friday,51,354.0905401483685,50.0,16288.164846824951,8144.082423412476,252.9218143916918,16288.164846824951
FUR0823,Wardrobe,580.5004039770085,Glass,Brown,4.2,39.0,2023-03-24,2023,1,3,Friday,12,319.2752221873547,45.0,22639.515755103334,10187.7820897965,138.21438189928773,22639.515755103334
FUR0824,Bookshelf,377.70190805419855,Wood,White,2.3,40.0,2023-10-21,2023,4,10,Saturday,42,169.96585862438934,55.00000000000001,15108.076322167943,8309.441977192368,164.21822089312982,15108.076322167943
FUR0825,Table,671.6047891986196,Fabric,Gray,2.6,31.0,2023-09-27,2023,3,9,Wednesday,39,369.38263405924084,44.99999999999999,20819.74846515721,9368.886809320742,258.3095343071614,20819.74846515721
FUR0826,Wardrobe,962.135538151901,Plastic,Black,2.4,89.0,2023-06-12,2023,2,6,Monday,24,529.1745459835456,44.99999999999999,85630.06289551918,38533.52830298363,400.8898075632921,85630.06289551918
FUR0827,Bed,1580.056248184679,Metal,White,3.6,82.0,2023-08-12,2023,3,8,Saturday,32,948.0337489108073,40.0,129564.61235114367,51825.84494045747,438.904513384633,129564.61235114367
FUR0828,Desk,1286.60547902598,Plastic,Blue,4.8,62.0,2023-03-04,2023,1,3,Saturday,9,643.30273951299,50.0,79769.53969961076,39884.76984980538,268.04280813041254,79769.53969961076
FUR0829,Bookshelf,1442.606752087948,Glass,Beige,3.0,53.0,2023-04-20,2023,2,4,Thursday,16,649.1730384395767,54.99999999999999,76458.15786066125,42051.98682336368,480.86891736264937,76458.15786066125
FUR0830,Desk,1362.0814454033048,Plastic,Beige,4.3,80.0,2023-03-25,2023,1,3,Saturday,12,681.0407227016524,50.0,108966.51563226437,54483.25781613219,316.7631268379779,108966.51563226437
FUR0831,Table,3027.7574381161785,Glass,Beige,2.6,86.0,2023-10-21,2023,4,10,Saturday,42,1665.2665909638984,44.99999999999999,260387.13967799136,117174.21285509609,1164.5220915831455,260387.13967799136
FUR0832,Table,1031.1335002463768,Metal,Beige,4.2,56.0,2023-03-02,2023,1,3,Thursday,9,567.1234251355073,44.99999999999999,57743.4760137971,25984.56420620869,245.50797624913733,57743.4760137971
FUR0833,Table,2682.3933409522238,Fabric,Beige,2.7,56.0,2023-09-02,2023,3,9,Saturday,35,1475.3163375237232,44.99999999999999,150214.02709332452,67596.31219199602,993.4790151674902,150214.02709332452
FUR0834,Desk,538.1286068922462,Metal,Beige,1.9,91.0,2023-11-07,2023,4,11,Tuesday,45,269.0643034461231,50.0,48969.703227194404,24484.851613597202,283.22558257486645,48969.703227194404
FUR0835,Bookshelf,534.9185029747546,Metal,Beige,5.0,53.0,2023-05-08,2023,2,5,Monday,19,240.71332633863958,54.99999999999999,28350.680657661993,15592.874361714094,106.98370059495092,28350.680657661993
FUR0836,Wardrobe,3196.8397486252134,Metal,Black,5.0,52.0,2023-01-02,2023,1,1,Monday,1,1758.2618617438675,44.99999999999999,166235.66692851108,74806.05011782999,639.3679497250426,166235.66692851108
FUR0837,Chair,914.934074633213,Glass,Gray,3.2,55.0,2023-01-28,2023,1,1,Saturday,4,457.4670373166065,50.0,50321.37410482671,25160.687052413356,285.91689832287904,50321.37410482671
FUR0838,Bookshelf,3099.215666492273,Fabric,Beige,1.8,53.0,2023-08-24,2023,3,8,Thursday,34,1394.647049921523,55.00000000000001,164258.43032409047,90342.13667824976,1721.786481384596,164258.43032409047
FUR0839,Sofa,3239.2822067248853,Fabric,Blue,4.9,62.0,2023-01-09,2023,1,1,Monday,2,1781.605213698687,44.99999999999999,200835.49681694288,90375.97356762429,661.0780013724255,200835.49681694288
FUR0840,Table,418.07051739128354,Fabric,Black,2.2,85.0,2023-06-13,2023,2,6,Tuesday,24,229.93878456520596,44.99999999999999,35535.9939782591,15991.197290216594,190.03205335967434,35535.9939782591
FUR0841,Bed,312.1516268816118,Glass,Beige,3.5,60.0,2023-06-28,2023,2,6,Wednesday,26,187.29097612896706,40.0,18729.097612896705,7491.639045158683,89.18617910903194,18729.097612896705
FUR0842,Bookshelf,2414.4172707832568,Wood,Beige,4.4,82.0,2023-05-06,2023,2,5,Saturday,18,1086.4877718524656,54.99999999999999,197982.21620422706,108890.21891232488,548.7311979052856,197982.21620422706
FUR0843,Desk,1848.615794338788,Glass,Blue,1.6,10.0,2023-11-02,2023,4,11,Thursday,44,924.307897169394,50.0,18486.15794338788,9243.07897169394,1155.3848714617425,18486.15794338788
FUR0844,Desk,510.1359719743158,Glass,Beige,2.4,54.0,2023-06-09,2023,2,6,Friday,23,255.0679859871579,50.0,27547.34248661305,13773.671243306526,212.55665498929827,27547.34248661305
FUR0845,Desk,286.957241202521,Plastic,Black,2.4,54.0,2023-02-22,2023,1,2,Wednesday,8,143.4786206012605,50.0,15495.691024936134,7747.845512468067,119.56551716771709,15495.691024936134
FUR0846,Sofa,937.3618223046116,Metal,Gray,2.1,60.0,2023-05-27,2023,2,5,Saturday,21,515.5490022675364,45.0,56241.70933827669,25308.76920222451,446.3627725260055,56241.70933827669
FUR0847,Wardrobe,2537.5553470048008,Wood,White,1.7,53.0,2023-03-08,2023,1,3,Wednesday,10,1395.6554408526406,44.99999999999999,134490.43339125445,60520.69502606449,1492.6796158851769,134490.43339125445
FUR0848,Bookshelf,3156.338217852443,Metal,Black,2.9,56.0,2023-01-11,2023,1,1,Wednesday,2,1420.3521980335993,55.00000000000001,176754.9401997368,97215.21710985525,1088.3924889146356,176754.9401997368
FUR0849,Bed,94.35302325343456,Glass,Gray,2.7,15.0,2023-05-04,2023,2,5,Thursday,18,56.611813952060736,40.0,1415.2953488015185,566.1181395206073,34.94556416793872,1415.2953488015185
FUR0850,Bookshelf,846.1802212267047,Fabric,Gray,4.5,94.0,2023-12-23,2023,4,12,Saturday,51,380.7810995520171,55.00000000000001,79540.94079531025,43747.51743742063,188.04004916148995,79540.94079531025
FUR0851,Chair,679.6002818053537,Plastic,Gray,2.3,67.0,2023-09-06,2023,3,9,Wednesday,36,339.80014090267684,50.0,45533.218880958695,22766.609440479348,295.47838339363204,45533.218880958695
FUR0852,Chair,1478.070977788302,Plastic,Black,1.6,41.0,2023-10-19,2023,4,10,Thursday,42,739.035488894151,50.0,60600.91008932038,30300.45504466019,923.7943611176886,60600.91008932038
FUR0853,Chair,534.5690791691209,Metal,Gray,3.3,90.0,2023-12-01,2023,4,12,Friday,48,267.28453958456043,50.0,48111.21712522088,24055.60856261044,161.99063005124876,48111.21712522088
FUR0854,Table,1452.5851568293322,Wood,Brown,3.1,34.0,2023-11-23,2023,4,11,Thursday,47,798.9218362561328,44.99999999999999,49387.895332197295,22224.55289948878,468.57585704172004,49387.895332197295
FUR0855,Wardrobe,1945.1605335770723,Glass,Gray,4.8,2.0,2023-07-09,2023,3,7,Sunday,27,1069.8382934673898,45.0,3890.3210671541447,1750.644480219365,405.24177782855674,3890.3210671541447
FUR0856,Wardrobe,1809.000536814612,Fabric,Beige,2.8,59.0,2023-09-01,2023,3,9,Friday,35,994.9502952480366,44.99999999999999,106731.0316720621,48028.96425242794,646.0716202909329,106731.0316720621
FUR0857,Bookshelf,402.5491193173102,Plastic,Black,3.0,21.0,2023-12-23,2023,4,12,Saturday,51,181.1471036927896,54.99999999999999,8453.531505663515,4649.442328114933,134.18303977243673,8453.531505663515
FUR0858,Bed,1333.08053135277,Wood,Beige,4.1,95.0,2023-08-18,2023,3,8,Friday,33,799.848318811662,40.0,126642.65047851315,50657.06019140527,325.14159301287077,126642.65047851315
FUR0859,Dining Set,2245.8277780117496,Fabric,Blue,4.4,35.0,2023-06-25,2023,2,6,Sunday,25,1235.2052779064625,44.99999999999999,78603.97223041124,35371.78750368505,510.4154040935794,78603.97223041124
FUR0860,Desk,581.2531659385048,Plastic,Brown,2.9,47.0,2023-11-19,2023,4,11,Sunday,46,290.6265829692524,50.0,27318.898799109727,13659.449399554864,200.43212618569132,27318.898799109727
FUR0861,Table,1749.04073814739,Metal,White,3.3,20.0,2023-07-01,2023,3,7,Saturday,26,961.9724059810645,44.99999999999999,34980.8147629478,15741.366643326508,530.0123448931485,34980.8147629478
FUR0862,Bed,1405.337614949011,Wood,Blue,3.4,20.0,2023-05-02,2023,2,5,Tuesday,18,843.2025689694066,40.0,28106.752298980216,11242.700919592087,413.334592632062,28106.752298980216
FUR0863,Chair,1934.565167599072,Metal,White,2.3,14.0,2023-09-13,2023,3,9,Wednesday,37,967.282583799536,50.0,27083.91234638701,13541.956173193505,841.1152902604662,27083.91234638701
FUR0864,Sofa,1752.766502087988,Glass,Beige,4.0,54.0,2023-05-11,2023,2,5,Thursday,19,964.0215761483935,45.0,94649.39111275136,42592.22600073811,438.191625521997,94649.39111275136
FUR0865,Desk,1518.329289499417,Fabric,Gray,5.0,74.0,2023-09-01,2023,3,9,Friday,35,759.1646447497085,50.0,112356.36742295686,56178.18371147843,303.6658578998834,112356.36742295686
FUR0866,Chair,839.4742537485571,Plastic,Gray,1.4,46.0,2023-03-05,2023,1,3,Sunday,9,419.73712687427854,50.0,38615.81567243363,19307.907836216815,599.6244669632551,38615.81567243363
FUR0867,Dining Set,128.05988412141176,Glass,Black,2.9,81.0,2023-09-05,2023,3,9,Tuesday,36,70.43293626677647,45.0,10372.850613834353,4667.782776225458,44.1585807315213,10372.850613834353
FUR0868,Wardrobe,139.6936953134514,Glass,Brown,3.3,91.0,2023-12-22,2023,4,12,Friday,51,76.83153242239828,44.99999999999999,12712.126273524078,5720.456823085834,42.331422822258006,12712.126273524078
FUR0869,Chair,275.9189344109773,Metal,Beige,3.8,88.0,2023-05-01,2023,2,5,Monday,18,137.95946720548864,50.0,24280.866228166,12140.433114083,72.6102458976256,24280.866228166
FUR0870,Table,232.5764228736695,Metal,Brown,1.2,86.0,2023-08-15,2023,3,8,Tuesday,33,127.91703258051822,44.99999999999999,20001.572367135577,9000.707565211009,193.81368572805792,20001.572367135577
FUR0871,Bed,1955.3793555766813,Wood,Gray,1.3,16.0,2023-03-27,2023,1,3,Monday,13,1173.2276133460086,40.00000000000001,31286.0696892269,12514.427875690762,1504.1379658282162,31286.0696892269
FUR0872,Desk,303.6611875005842,Glass,Beige,4.7,24.0,2023-10-18,2023,4,10,Wednesday,42,151.8305937502921,50.0,7287.868500014021,3643.9342500070106,64.60876329799665,7287.868500014021
FUR0873,Wardrobe,1604.66459433183,Metal,Brown,3.3,15.0,2023-07-02,2023,3,7,Sunday,26,882.5655268825066,44.99999999999999,24069.96891497745,10831.48601173985,486.2619982823727,24069.96891497745
FUR0874,Sofa,224.5438938573692,Plastic,Blue,1.3,0.0,2023-04-06,2023,2,4,Thursday,14,123.49914162155306,44.99999999999999,0.0,0.0,172.7260721979763,0.0
FUR0875,Chair,3675.9112476401374,Fabric,Beige,1.7,35.0,2023-11-19,2023,4,11,Sunday,46,1837.9556238200687,50.0,128656.8936674048,64328.4468337024,2162.300733905963,128656.8936674048
FUR0876,Table,1795.0108492212487,Fabric,Gray,1.3,75.0,2023-05-20,2023,2,5,Saturday,20,987.2559670716869,44.99999999999999,134625.81369159365,60581.616161217135,1380.7775763240375,134625.81369159365
FUR0877,Chair,2075.0175493711595,Fabric,Black,3.9,37.0,2023-05-02,2023,2,5,Tuesday,18,1037.5087746855797,50.0,76775.6493267329,38387.82466336645,532.0557818900409,76775.6493267329
FUR0878,Dining Set,679.4554996878809,Glass,Blue,4.2,11.0,2023-06-15,2023,2,6,Thursday,24,373.7005248283345,45.0,7474.01049656669,3363.3047234550104,161.77511897330496,7474.01049656669
FUR0879,Table,325.82819251246593,Wood,Blue,4.3,89.0,2023-08-18,2023,3,8,Friday,33,179.20550588185628,44.99999999999999,28998.709133609467,13049.41911012426,75.77399825871301,28998.709133609467
FUR0880,Sofa,1725.8250627553227,Wood,White,2.5,16.0,2023-02-16,2023,1,2,Thursday,7,949.2037845154276,44.99999999999999,27613.201004085164,12425.940451838322,690.3300251021291,27613.201004085164
FUR0881,Desk,165.14874498950718,Glass,Beige,4.2,45.0,2023-06-21,2023,2,6,Wednesday,25,82.57437249475359,50.0,7431.693524527823,3715.8467622639114,39.32112975940647,7431.693524527823
FUR0882,Desk,1604.9512897718205,Wood,Gray,2.8,9.0,2023-11-17,2023,4,11,Friday,46,802.4756448859102,50.0,14444.561607946383,7222.280803973192,573.1968892042216,14444.561607946383
FUR0883,Dining Set,434.4957146048687,Metal,Brown,2.9,0.0,2023-05-07,2023,2,5,Sunday,18,238.97264303267778,45.0,0.0,0.0,149.82610848443747,0.0
FUR0884,Bookshelf,573.1370715046635,Glass,Blue,1.3,63.0,2023-08-05,2023,3,8,Saturday,31,257.91168217709856,55.00000000000001,36107.6355047938,19859.19952763659,440.8746703882027,36107.6355047938
